"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D1","30/10/93","Bayern Munich","Kaiserslautern",4,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Dortmund","M'Gladbach",3,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Dresden","Freiburg",1,2,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Duisburg","Nurnberg",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Hamburg","FC Koln",2,4,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Leipzig","Karlsruhe",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Leverkusen","Werder Bremen",2,2,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Stuttgart","Schalke 04",3,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","30/10/93","Wattenscheid","Ein Frankfurt",0,0,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Dresden","Leverkusen",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Ein Frankfurt","Dortmund",2,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","FC Koln","Werder Bremen",2,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Freiburg","Stuttgart",2,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Kaiserslautern","Wattenscheid",4,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Karlsruhe","Duisburg",5,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","M'Gladbach","Hamburg",2,2,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Nurnberg","Bayern Munich",2,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","06/11/93","Schalke 04","Leipzig",3,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Bayern Munich","Karlsruhe",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Dortmund","Kaiserslautern",2,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Duisburg","Schalke 04",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
